,P1,P2,region
123,-0.24902177047220098,0.8790732927899981,Central America
124,-0.3863486951028383,-0.15324954356499096,Central Asia
125,-0.9168689419744355,-0.5255303129714192,East Asia/Southeast Asia
126,-2.0029182577809492,1.6887933029679891,Africa
127,1.8911533013234056,-0.5878397768876105,Central America
128,2.3323385888671178,-0.6911296048604361,Europe
129,-0.381290176601502,-0.36323052271120554,South America
130,1.9955807281305862,0.5119125247665766,Europe
131,-0.34004283269252306,0.060394851212623495,Central America
132,3.7202231299849475,-2.6620581703171093,Europe
133,-0.37097900637026243,-0.09587498698600298,Central America
134,0.5918079120939655,-1.8157883584690466,Europe
135,-0.19109427881458554,0.8284237380716845,Central Asia
136,-3.279105881022953,0.009670211344535275,Africa
137,1.6292604738466163,-0.2570215774646497,Europe
138,-1.9334062745590535,0.9875886874533824,Africa
139,1.178782402382197,0.5486888017866852,Middle East
140,-1.2253335226535713,1.4260488385169292,Africa
141,1.3937757053969622,-1.4089676086976222,Europe
142,0.5413709420512794,-1.6839522502303819,Europe
143,-1.7431584060004746,1.8659052960125946,Africa
144,0.9061687638961786,0.3379626075710493,South America
145,-1.6842910467259764,1.266589369228582,Africa
146,2.6584103715136296,0.9793492942563875,Europe
147,0.4944591658260001,0.8358279272494062,Central America
148,-1.9404844577125773,0.8492796010411885,Africa
149,0.26687204438987167,-1.812971195922409,Central America
150,-0.056926862367130744,-0.6237312885380303,Central America
151,-1.6793977673598057,0.35458170532511196,Africa
152,2.3427269099347985,0.7865052264034047,Europe
153,1.7384047281736463,1.0164436907338787,Europe
154,0.5112581462360374,-0.27000404582633136,Africa
155,-0.08078078979490423,-0.10266414439988103,East Asia/Southeast Asia
156,-3.450372790222555,-1.4942439389287903,Middle East
157,-1.0390070437130932,0.7719788331136744,Middle East
158,-0.13838565808865336,-1.353749828653209,Central America
159,-1.3937438391013444,-0.7883857557283062,Africa
160,3.302634641548924,-2.4540487299451152,Europe
161,0.1768996624969723,0.3892443441015893,Central America
162,0.15156246057916398,-0.2861717514440211,Europe
163,-1.4713283360998994,0.27371774848321667,Africa
164,0.3372550039383023,-0.6203512400661696,Central America
165,0.5146028265104302,2.062766298633628,Africa
166,-1.12751821639448,0.12101022428210756,Africa
167,1.1433550200995872,-0.11081014275273096,Europe
168,1.3463650621735295,-0.6542540150203875,Europe
169,-0.5926060085984228,-1.2805642726690343,Europe
170,1.6245449745566847,-1.8758040969981344,East Asia/Southeast Asia
171,-1.0709601032994933,-0.03781931559464923,Africa
172,0.5794938518986089,-0.3702435307497635,Africa
173,0.3240100918870171,1.7233299117210594,Africa
174,-0.19243768426433275,-0.7177143326599403,South Asia
175,-0.15343458301607785,-0.020293604125438708,Australia - Oceania
176,0.6375249660074972,-1.4873251654089774,Europe
177,0.14765174726229552,0.4558411233792525,South America
178,-0.18133421957329565,-1.7760283596173585,Australia - Oceania
179,-0.7988611549161386,2.09036653297218,East Asia/Southeast Asia
180,-0.8643997277662394,-0.3464022238570363,Africa
181,-0.6016244444737335,-1.3600799944957855,South America
182,0.022561849248286404,-1.8329417666242003,Central America
183,-0.30796031823798603,-1.7601540613361113,Australia - Oceania
184,-3.0102819453467524,1.3991309479225713,Africa
185,0.05737843688438067,2.8685658550978475,Australia - Oceania
186,-0.21552920587842261,0.3332025060017143,Africa
187,-0.8967555078856643,-1.6705505313629183,Australia - Oceania
188,-1.927692941313205,-0.726104940318485,Africa
189,0.5668355306291059,-0.25870340139644465,Central America
190,1.2760291044689258,-0.48208100546130656,Central America
191,-0.5703855057260038,2.6001242232372404,Africa
192,-0.5644338900371586,-1.6866771846323867,Australia - Oceania
193,-0.8927856118312489,0.2495565393426694,Australia - Oceania
194,-0.1829005449584494,1.6845803911927606,Central America
195,0.851214883918317,-0.2736003606257826,Central America
196,0.3707359455929217,-0.6950842613233936,Central America
197,2.2805160781174907,-3.195761798066964,Europe
198,-0.837702808938356,1.092592451529593,Africa
199,0.911998028404911,-2.1936274882044384,Europe
200,0.6267352611365686,0.08666057207428143,Central America
201,0.513520204747856,-1.8813534718746097,Central America
202,2.127669667875551,-2.2597513453557663,North America
203,1.1238763720157612,-2.713379557677839,Central America
204,-0.48462617107907596,-0.09584487578367282,Australia - Oceania
205,-1.496680103360935,-1.4068406057222909,Australia - Oceania
206,0.025245267332551374,-1.893806301036031,Central America
207,-1.08594711532914,-1.2318612401265632,Australia - Oceania
208,0.8555811581426161,3.6702693368876917,Australia - Oceania
209,-1.2254481722471404,-1.4037216719476304,Australia - Oceania
210,1.1302802471738524,-2.1505435225773066,Europe
211,-0.4935480427140312,-1.6285303167390732,Central America
212,0.35721737361643136,-0.9898409693680401,Central America
213,1.7598027569000987,-1.2758408461495963,Europe
214,0.8494838313190773,0.6089280554914511,Central America
215,1.184690222378591,-2.2687345362862192,Europe
216,0.30912343567576944,-1.330236585409189,Central America
217,-0.71985890863956,-1.8850717678457922,Central America
218,-0.06804577318515312,-2.0395530370259514,Australia - Oceania
219,1.5077933566418655,-2.230982571775734,North America
220,0.7766176916147529,-0.2921518281067246,Australia - Oceania
221,-1.058280868292063,-2.515497282023362,Central America
222,-0.8226843839292834,-1.7835904347569174,Australia - Oceania
223,-0.315028889857873,-2.0424366535634566,Central America
224,-1.1807111991485686,-1.0949323892484961,Australia - Oceania
225,-0.2326332690941864,-1.9203742680884444,Africa
226,-1.427836495390289,-3.5773914890210743,Europe
227,-1.014794001956196,-1.2549887197539367,Australia - Oceania
228,-1.427834941561291,-3.577393316339872,Australia - Oceania
229,-1.4278338700183548,-3.577394560208503,Australia - Oceania
230,-1.0922609213496541,-3.662229998674123,Australia - Oceania
231,-1.2840315344895936,-3.5808576037069977,Australia - Oceania
232,-1.427833179735148,-3.5773952531327344,East Asia/Southeast Asia
233,-1.427825887195646,-3.577393972108379,Europe
234,0.15576758508570954,-2.7006074624178926,Australia - Oceania
235,-1.4278316434227727,-3.577396659750993,Australia - Oceania
